year,quarter,geo_type,geo_name,geo_pname,top_in,stat_type,count,amount
2022,3,PIN,180004,jammu-&-kashmir,STA,TOTAL,91,124130.0
2022,3,PIN,180005,jammu-&-kashmir,STA,TOTAL,89,108359.0
2022,3,PIN,190001,jammu-&-kashmir,STA,TOTAL,86,129404.0
2022,3,PIN,180002,jammu-&-kashmir,STA,TOTAL,82,117401.0
2022,4,DIS,jammu,jammu-&-kashmir,STA,TOTAL,1879,3260604.0
2022,4,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,471,926220.0
2022,4,DIS,samba,jammu-&-kashmir,STA,TOTAL,356,656320.0
2022,4,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,286,561757.0
2022,4,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,273,607958.0
2022,4,DIS,kathua,jammu-&-kashmir,STA,TOTAL,254,545133.0
2022,4,DIS,budgam,jammu-&-kashmir,STA,TOTAL,186,484368.0
2022,4,DIS,pulwama,jammu-&-kashmir,STA,TOTAL,183,400652.0
2022,4,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,171,452532.0
2022,4,DIS,rajouri,jammu-&-kashmir,STA,TOTAL,167,352179.0
2022,4,PIN,182101,jammu-&-kashmir,STA,TOTAL,190,380455.0
2022,4,PIN,180001,jammu-&-kashmir,STA,TOTAL,132,205211.0
2022,4,PIN,180003,jammu-&-kashmir,STA,TOTAL,116,191662.0
2022,4,PIN,180020,jammu-&-kashmir,STA,TOTAL,114,167603.0
2022,4,PIN,180005,jammu-&-kashmir,STA,TOTAL,112,148622.0
2022,4,PIN,184121,jammu-&-kashmir,STA,TOTAL,109,204499.0
2022,4,PIN,181133,jammu-&-kashmir,STA,TOTAL,106,170134.0
2022,4,PIN,190001,jammu-&-kashmir,STA,TOTAL,105,159646.0
2022,4,PIN,180004,jammu-&-kashmir,STA,TOTAL,100,147170.0
2022,4,PIN,180012,jammu-&-kashmir,STA,TOTAL,97,160047.0
2023,1,DIS,jammu,jammu-&-kashmir,STA,TOTAL,1657,3092481.0
2023,1,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,470,1055223.0
2023,1,DIS,samba,jammu-&-kashmir,STA,TOTAL,277,599467.0
2023,1,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,250,657402.0
2023,1,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,238,544808.0
2023,1,DIS,kathua,jammu-&-kashmir,STA,TOTAL,224,506261.0
2023,1,DIS,budgam,jammu-&-kashmir,STA,TOTAL,201,561024.0
2023,1,DIS,pulwama,jammu-&-kashmir,STA,TOTAL,148,381535.0
2023,1,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,147,422741.0
2023,1,DIS,reasi,jammu-&-kashmir,STA,TOTAL,120,277347.0
2023,1,PIN,180001,jammu-&-kashmir,STA,TOTAL,127,176240.0
2023,1,PIN,182101,jammu-&-kashmir,STA,TOTAL,120,248261.0
2023,1,PIN,180020,jammu-&-kashmir,STA,TOTAL,115,212550.0
2023,1,PIN,180004,jammu-&-kashmir,STA,TOTAL,105,145700.0
2023,1,PIN,180003,jammu-&-kashmir,STA,TOTAL,104,148559.0
2023,1,PIN,180012,jammu-&-kashmir,STA,TOTAL,100,176781.0
2023,1,PIN,181221,jammu-&-kashmir,STA,TOTAL,82,152966.0
2023,1,PIN,181133,jammu-&-kashmir,STA,TOTAL,78,153260.0
2023,1,PIN,180005,jammu-&-kashmir,STA,TOTAL,73,132226.0
2023,1,PIN,190001,jammu-&-kashmir,STA,TOTAL,72,128201.0
2023,2,DIS,jammu,jammu-&-kashmir,STA,TOTAL,1710,3178077.0
2023,2,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,683,1303991.0
2023,2,DIS,samba,jammu-&-kashmir,STA,TOTAL,332,644903.0
2023,2,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,276,517843.0
2023,2,DIS,budgam,jammu-&-kashmir,STA,TOTAL,275,617323.0
2023,2,DIS,kathua,jammu-&-kashmir,STA,TOTAL,263,596557.0
2023,2,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,219,549864.0
2023,2,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,215,592287.0
2023,2,DIS,pulwama,jammu-&-kashmir,STA,TOTAL,170,435195.0
2023,2,DIS,kupwara,jammu-&-kashmir,STA,TOTAL,145,354982.0
2023,2,PIN,182101,jammu-&-kashmir,STA,TOTAL,161,317428.0
2023,2,PIN,180001,jammu-&-kashmir,STA,TOTAL,148,272303.0
2023,2,PIN,190001,jammu-&-kashmir,STA,TOTAL,126,234340.0
2023,2,PIN,181133,jammu-&-kashmir,STA,TOTAL,124,167980.0
2023,2,PIN,180005,jammu-&-kashmir,STA,TOTAL,118,182866.0
2023,2,PIN,180003,jammu-&-kashmir,STA,TOTAL,103,170832.0
2023,2,PIN,180020,jammu-&-kashmir,STA,TOTAL,99,147123.0
2023,2,PIN,180012,jammu-&-kashmir,STA,TOTAL,91,117997.0
2023,2,PIN,180002,jammu-&-kashmir,STA,TOTAL,80,139952.0
2023,2,PIN,190011,jammu-&-kashmir,STA,TOTAL,79,152324.0
2023,3,DIS,jammu,jammu-&-kashmir,STA,TOTAL,1802,2956782.0
2023,3,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,583,1097144.0
2023,3,DIS,kathua,jammu-&-kashmir,STA,TOTAL,332,661848.0
2023,3,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,321,537296.0
2023,3,DIS,budgam,jammu-&-kashmir,STA,TOTAL,316,636758.0
2023,3,DIS,samba,jammu-&-kashmir,STA,TOTAL,289,642825.0
2023,3,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,232,614771.0
2023,3,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,197,510511.0
2023,3,DIS,pulwama,jammu-&-kashmir,STA,TOTAL,176,445019.0
2023,3,DIS,rajouri,jammu-&-kashmir,STA,TOTAL,163,355757.0
2023,3,PIN,182101,jammu-&-kashmir,STA,TOTAL,195,277567.0
2023,3,PIN,180005,jammu-&-kashmir,STA,TOTAL,127,136599.0
2023,3,PIN,180020,jammu-&-kashmir,STA,TOTAL,121,137497.0
2023,3,PIN,180001,jammu-&-kashmir,STA,TOTAL,121,164546.0
2023,3,PIN,190001,jammu-&-kashmir,STA,TOTAL,107,216652.0
2023,3,PIN,181133,jammu-&-kashmir,STA,TOTAL,104,156733.0
2023,3,PIN,180003,jammu-&-kashmir,STA,TOTAL,104,195293.0
2023,3,PIN,180004,jammu-&-kashmir,STA,TOTAL,97,139551.0
2023,3,PIN,180011,jammu-&-kashmir,STA,TOTAL,92,155255.0
2023,3,PIN,190007,jammu-&-kashmir,STA,TOTAL,91,170104.0
2023,4,DIS,jammu,jammu-&-kashmir,STA,TOTAL,2185,4418006.0
2023,4,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,537,1200208.0
2023,4,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,450,883613.0
2023,4,DIS,kathua,jammu-&-kashmir,STA,TOTAL,445,915976.0
2023,4,DIS,samba,jammu-&-kashmir,STA,TOTAL,402,894382.0
2023,4,DIS,budgam,jammu-&-kashmir,STA,TOTAL,278,678542.0
2023,4,DIS,rajouri,jammu-&-kashmir,STA,TOTAL,226,468990.0
2023,4,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,223,695092.0
2023,4,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,197,547589.0
2023,4,DIS,doda,jammu-&-kashmir,STA,TOTAL,189,409244.0
2023,4,PIN,182101,jammu-&-kashmir,STA,TOTAL,252,474854.0
2023,4,PIN,180001,jammu-&-kashmir,STA,TOTAL,157,255473.0
2023,4,PIN,180012,jammu-&-kashmir,STA,TOTAL,142,227940.0
2023,4,PIN,180005,jammu-&-kashmir,STA,TOTAL,135,225359.0
2023,4,PIN,190001,jammu-&-kashmir,STA,TOTAL,116,245611.0
2023,4,PIN,180003,jammu-&-kashmir,STA,TOTAL,115,242766.0
2023,4,PIN,180011,jammu-&-kashmir,STA,TOTAL,113,272162.0
2023,4,PIN,181201,jammu-&-kashmir,STA,TOTAL,113,217790.0
2023,4,PIN,181133,jammu-&-kashmir,STA,TOTAL,112,258272.0
2023,4,PIN,180020,jammu-&-kashmir,STA,TOTAL,109,184216.0
2024,1,DIS,jammu,jammu-&-kashmir,STA,TOTAL,2285,4279724.0
2024,1,DIS,srinagar,jammu-&-kashmir,STA,TOTAL,709,1399799.0
2024,1,DIS,kathua,jammu-&-kashmir,STA,TOTAL,426,806125.0
2024,1,DIS,udhampur,jammu-&-kashmir,STA,TOTAL,420,746405.0
2024,1,DIS,samba,jammu-&-kashmir,STA,TOTAL,392,775248.0
2024,1,DIS,anantnag,jammu-&-kashmir,STA,TOTAL,369,836595.0
2024,1,DIS,baramulla,jammu-&-kashmir,STA,TOTAL,349,848069.0
2024,1,DIS,budgam,jammu-&-kashmir,STA,TOTAL,333,755256.0
2024,1,DIS,reasi,jammu-&-kashmir,STA,TOTAL,261,390942.0
2024,1,DIS,pulwama,jammu-&-kashmir,STA,TOTAL,241,575610.0
2024,1,PIN,182101,jammu-&-kashmir,STA,TOTAL,233,414876.0
2024,1,PIN,180001,jammu-&-kashmir,STA,TOTAL,139,249532.0
2024,1,PIN,180003,jammu-&-kashmir,STA,TOTAL,134,205936.0
2024,1,PIN,181133,jammu-&-kashmir,STA,TOTAL,133,244283.0
2024,1,PIN,180020,jammu-&-kashmir,STA,TOTAL,132,192551.0
2024,1,PIN,190001,jammu-&-kashmir,STA,TOTAL,129,197961.0
2024,1,PIN,180011,jammu-&-kashmir,STA,TOTAL,128,207550.0
2024,1,PIN,180012,jammu-&-kashmir,STA,TOTAL,124,204256.0
2024,1,PIN,184121,jammu-&-kashmir,STA,TOTAL,112,243709.0
2024,1,PIN,182204,jammu-&-kashmir,STA,TOTAL,112,231641.0
2020,2,DIS,dhanbad,jharkhand,STA,TOTAL,741,134652.0
2020,2,DIS,ranchi,jharkhand,STA,TOTAL,376,71618.0
2020,2,DIS,east singhbhum,jharkhand,STA,TOTAL,283,56879.0
2020,2,DIS,bokaro,jharkhand,STA,TOTAL,175,35999.0
2020,2,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,69,13249.0
2020,2,DIS,hazaribagh,jharkhand,STA,TOTAL,59,12131.0
2020,2,DIS,ramgarh,jharkhand,STA,TOTAL,44,9554.0
2020,2,DIS,palamu,jharkhand,STA,TOTAL,43,9949.0
2020,2,DIS,deoghar,jharkhand,STA,TOTAL,42,8257.0
2020,2,DIS,giridih,jharkhand,STA,TOTAL,40,9051.0
2020,2,PIN,826124,jharkhand,STA,TOTAL,307,51877.0
2020,2,PIN,828122,jharkhand,STA,TOTAL,171,30316.0
2020,2,PIN,834001,jharkhand,STA,TOTAL,115,19706.0
2020,2,PIN,834002,jharkhand,STA,TOTAL,50,8237.0
2020,2,PIN,827013,jharkhand,STA,TOTAL,39,7822.0
2020,2,PIN,831001,jharkhand,STA,TOTAL,37,7434.0
2020,2,PIN,828107,jharkhand,STA,TOTAL,36,6726.0
2020,2,PIN,834005,jharkhand,STA,TOTAL,35,6027.0
2020,2,PIN,826001,jharkhand,STA,TOTAL,34,7265.0
2020,2,PIN,831013,jharkhand,STA,TOTAL,32,5775.0
2020,3,DIS,dhanbad,jharkhand,STA,TOTAL,1459,365170.0
2020,3,DIS,ranchi,jharkhand,STA,TOTAL,1123,283853.0
2020,3,DIS,east singhbhum,jharkhand,STA,TOTAL,698,168697.0
2020,3,DIS,bokaro,jharkhand,STA,TOTAL,412,118920.0
2020,3,DIS,hazaribagh,jharkhand,STA,TOTAL,238,63439.0
2020,3,DIS,ramgarh,jharkhand,STA,TOTAL,199,60283.0
2020,3,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,185,42177.0
2020,3,DIS,giridih,jharkhand,STA,TOTAL,144,32688.0
2020,3,DIS,palamu,jharkhand,STA,TOTAL,121,24683.0
2020,3,DIS,deoghar,jharkhand,STA,TOTAL,97,20112.0
2020,3,PIN,826124,jharkhand,STA,TOTAL,378,89931.0
2020,3,PIN,828122,jharkhand,STA,TOTAL,282,66524.0
2020,3,PIN,834001,jharkhand,STA,TOTAL,220,55456.0
2020,3,PIN,826001,jharkhand,STA,TOTAL,191,48500.0
2020,3,PIN,834002,jharkhand,STA,TOTAL,138,32254.0
2020,3,PIN,834009,jharkhand,STA,TOTAL,112,32455.0
2020,3,PIN,834005,jharkhand,STA,TOTAL,94,20849.0
2020,3,PIN,834008,jharkhand,STA,TOTAL,90,22174.0
2020,3,PIN,831001,jharkhand,STA,TOTAL,89,20924.0
2020,3,PIN,832108,jharkhand,STA,TOTAL,73,15996.0
2020,4,DIS,ranchi,jharkhand,STA,TOTAL,670,559639.0
2020,4,DIS,dhanbad,jharkhand,STA,TOTAL,553,360209.0
2020,4,DIS,east singhbhum,jharkhand,STA,TOTAL,426,349290.0
2020,4,DIS,bokaro,jharkhand,STA,TOTAL,296,231406.0
2020,4,DIS,palamu,jharkhand,STA,TOTAL,216,179548.0
2020,4,DIS,hazaribagh,jharkhand,STA,TOTAL,201,137221.0
2020,4,DIS,ramgarh,jharkhand,STA,TOTAL,172,123911.0
2020,4,DIS,giridih,jharkhand,STA,TOTAL,138,92474.0
2020,4,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,133,103772.0
2020,4,DIS,garhwa,jharkhand,STA,TOTAL,121,99467.0
2020,4,PIN,834001,jharkhand,STA,TOTAL,176,143529.0
2020,4,PIN,826001,jharkhand,STA,TOTAL,77,42393.0
2020,4,PIN,831001,jharkhand,STA,TOTAL,59,33463.0
2020,4,PIN,828122,jharkhand,STA,TOTAL,55,24151.0
2020,4,PIN,827013,jharkhand,STA,TOTAL,53,57004.0
2020,4,PIN,831012,jharkhand,STA,TOTAL,50,36582.0
2020,4,PIN,834002,jharkhand,STA,TOTAL,46,34930.0
2020,4,PIN,825301,jharkhand,STA,TOTAL,46,39863.0
2020,4,PIN,826124,jharkhand,STA,TOTAL,45,18768.0
2020,4,PIN,834009,jharkhand,STA,TOTAL,43,37917.0
2021,1,DIS,ranchi,jharkhand,STA,TOTAL,1026,734770.0
2021,1,DIS,east singhbhum,jharkhand,STA,TOTAL,625,404402.0
2021,1,DIS,dhanbad,jharkhand,STA,TOTAL,570,392616.0
2021,1,DIS,bokaro,jharkhand,STA,TOTAL,403,259603.0
2021,1,DIS,palamu,jharkhand,STA,TOTAL,271,186504.0
2021,1,DIS,hazaribagh,jharkhand,STA,TOTAL,271,134641.0
2021,1,DIS,ramgarh,jharkhand,STA,TOTAL,204,131405.0
2021,1,DIS,giridih,jharkhand,STA,TOTAL,184,108108.0
2021,1,DIS,garhwa,jharkhand,STA,TOTAL,158,144421.0
2021,1,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,153,93522.0
2021,1,PIN,834001,jharkhand,STA,TOTAL,303,183419.0
2021,1,PIN,831001,jharkhand,STA,TOTAL,126,82373.0
2021,1,PIN,827013,jharkhand,STA,TOTAL,117,57568.0
2021,1,PIN,826001,jharkhand,STA,TOTAL,105,77518.0
2021,1,PIN,834009,jharkhand,STA,TOTAL,84,52484.0
2021,1,PIN,834008,jharkhand,STA,TOTAL,75,46979.0
2021,1,PIN,825303,jharkhand,STA,TOTAL,73,37088.0
2021,1,PIN,831004,jharkhand,STA,TOTAL,68,37664.0
2021,1,PIN,835217,jharkhand,STA,TOTAL,60,39655.0
2021,1,PIN,832108,jharkhand,STA,TOTAL,55,28540.0
2021,2,DIS,ranchi,jharkhand,STA,TOTAL,1116,1206771.0
2021,2,DIS,east singhbhum,jharkhand,STA,TOTAL,789,715258.0
2021,2,DIS,dhanbad,jharkhand,STA,TOTAL,562,542379.0
2021,2,DIS,bokaro,jharkhand,STA,TOTAL,405,422044.0
2021,2,DIS,palamu,jharkhand,STA,TOTAL,248,225217.0
2021,2,DIS,hazaribagh,jharkhand,STA,TOTAL,236,199302.0
2021,2,DIS,giridih,jharkhand,STA,TOTAL,197,191694.0
2021,2,DIS,ramgarh,jharkhand,STA,TOTAL,191,199495.0
2021,2,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,190,136575.0
2021,2,DIS,garhwa,jharkhand,STA,TOTAL,159,161183.0
2021,2,PIN,834001,jharkhand,STA,TOTAL,254,239419.0
2021,2,PIN,826001,jharkhand,STA,TOTAL,129,101795.0
2021,2,PIN,827013,jharkhand,STA,TOTAL,104,103028.0
2021,2,PIN,834002,jharkhand,STA,TOTAL,99,119642.0
2021,2,PIN,834005,jharkhand,STA,TOTAL,86,68804.0
2021,2,PIN,831012,jharkhand,STA,TOTAL,86,64064.0
2021,2,PIN,834008,jharkhand,STA,TOTAL,86,109797.0
2021,2,PIN,831001,jharkhand,STA,TOTAL,74,90097.0
2021,2,PIN,831004,jharkhand,STA,TOTAL,74,61527.0
2021,2,PIN,822102,jharkhand,STA,TOTAL,74,57258.0
2021,3,DIS,ranchi,jharkhand,STA,TOTAL,1484,1611727.0
2021,3,DIS,east singhbhum,jharkhand,STA,TOTAL,963,921561.0
2021,3,DIS,dhanbad,jharkhand,STA,TOTAL,820,813608.0
2021,3,DIS,palamu,jharkhand,STA,TOTAL,606,672846.0
2021,3,DIS,bokaro,jharkhand,STA,TOTAL,598,629738.0
2021,3,DIS,hazaribagh,jharkhand,STA,TOTAL,282,274354.0
2021,3,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,241,241991.0
2021,3,DIS,ramgarh,jharkhand,STA,TOTAL,238,272231.0
2021,3,DIS,giridih,jharkhand,STA,TOTAL,194,175791.0
2021,3,DIS,deoghar,jharkhand,STA,TOTAL,179,159871.0
2021,3,PIN,834001,jharkhand,STA,TOTAL,400,332493.0
2021,3,PIN,826001,jharkhand,STA,TOTAL,198,151308.0
2021,3,PIN,822102,jharkhand,STA,TOTAL,195,199993.0
2021,3,PIN,834002,jharkhand,STA,TOTAL,182,140791.0
2021,3,PIN,831001,jharkhand,STA,TOTAL,156,134917.0
2021,3,PIN,835302,jharkhand,STA,TOTAL,142,66569.0
2021,3,PIN,827013,jharkhand,STA,TOTAL,121,122961.0
2021,3,PIN,832107,jharkhand,STA,TOTAL,108,107917.0
2021,3,PIN,834009,jharkhand,STA,TOTAL,107,118576.0
2021,3,PIN,832108,jharkhand,STA,TOTAL,103,111718.0
2021,4,DIS,ranchi,jharkhand,STA,TOTAL,2151,2693792.0
2021,4,DIS,east singhbhum,jharkhand,STA,TOTAL,1241,1587274.0
2021,4,DIS,dhanbad,jharkhand,STA,TOTAL,1022,1522634.0
2021,4,DIS,bokaro,jharkhand,STA,TOTAL,651,1017720.0
2021,4,DIS,palamu,jharkhand,STA,TOTAL,479,537986.0
2021,4,DIS,ramgarh,jharkhand,STA,TOTAL,355,479936.0
2021,4,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,332,403274.0
2021,4,DIS,hazaribagh,jharkhand,STA,TOTAL,276,496461.0
2021,4,DIS,giridih,jharkhand,STA,TOTAL,254,311822.0
2021,4,DIS,deoghar,jharkhand,STA,TOTAL,235,250418.0
2021,4,PIN,834001,jharkhand,STA,TOTAL,608,614197.0
2021,4,PIN,826001,jharkhand,STA,TOTAL,233,289336.0
2021,4,PIN,831001,jharkhand,STA,TOTAL,227,265229.0
2021,4,PIN,834002,jharkhand,STA,TOTAL,190,232440.0
2021,4,PIN,834008,jharkhand,STA,TOTAL,159,204906.0
2021,4,PIN,834005,jharkhand,STA,TOTAL,146,154409.0
2021,4,PIN,827013,jharkhand,STA,TOTAL,130,199986.0
2021,4,PIN,830003,jharkhand,STA,TOTAL,123,209193.0
2021,4,PIN,834009,jharkhand,STA,TOTAL,122,128516.0
2021,4,PIN,832108,jharkhand,STA,TOTAL,112,118475.0
2022,1,DIS,ranchi,jharkhand,STA,TOTAL,2342,3350440.0
2022,1,DIS,east singhbhum,jharkhand,STA,TOTAL,1582,1994586.0
2022,1,DIS,dhanbad,jharkhand,STA,TOTAL,1203,1741406.0
2022,1,DIS,bokaro,jharkhand,STA,TOTAL,809,1231429.0
2022,1,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,389,538634.0
2022,1,DIS,palamu,jharkhand,STA,TOTAL,379,664690.0
2022,1,DIS,hazaribagh,jharkhand,STA,TOTAL,322,588476.0
2022,1,DIS,ramgarh,jharkhand,STA,TOTAL,299,447478.0
2022,1,DIS,deoghar,jharkhand,STA,TOTAL,204,295711.0
2022,1,DIS,giridih,jharkhand,STA,TOTAL,202,298725.0
2022,1,PIN,834001,jharkhand,STA,TOTAL,622,804617.0
2022,1,PIN,826001,jharkhand,STA,TOTAL,274,298461.0
2022,1,PIN,831001,jharkhand,STA,TOTAL,273,307627.0
2022,1,PIN,834002,jharkhand,STA,TOTAL,234,316256.0
2022,1,PIN,827013,jharkhand,STA,TOTAL,205,323335.0
2022,1,PIN,834008,jharkhand,STA,TOTAL,170,262494.0
2022,1,PIN,834009,jharkhand,STA,TOTAL,156,192138.0
2022,1,PIN,832110,jharkhand,STA,TOTAL,156,201309.0
2022,1,PIN,832108,jharkhand,STA,TOTAL,151,211761.0
2022,1,PIN,832107,jharkhand,STA,TOTAL,144,190932.0
2022,2,DIS,ranchi,jharkhand,STA,TOTAL,2225,3046609.0
2022,2,DIS,east singhbhum,jharkhand,STA,TOTAL,1708,2091608.0
2022,2,DIS,dhanbad,jharkhand,STA,TOTAL,1262,1847695.0
2022,2,DIS,bokaro,jharkhand,STA,TOTAL,943,1351623.0
2022,2,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,385,503592.0
2022,2,DIS,palamu,jharkhand,STA,TOTAL,335,452609.0
2022,2,DIS,ramgarh,jharkhand,STA,TOTAL,328,524659.0
2022,2,DIS,hazaribagh,jharkhand,STA,TOTAL,320,467770.0
2022,2,DIS,giridih,jharkhand,STA,TOTAL,287,459744.0
2022,2,DIS,deoghar,jharkhand,STA,TOTAL,244,332029.0
2022,2,PIN,834001,jharkhand,STA,TOTAL,641,681631.0
2022,2,PIN,826001,jharkhand,STA,TOTAL,380,440449.0
2022,2,PIN,831001,jharkhand,STA,TOTAL,342,396100.0
2022,2,PIN,834002,jharkhand,STA,TOTAL,199,263774.0
2022,2,PIN,827013,jharkhand,STA,TOTAL,193,268149.0
2022,2,PIN,831012,jharkhand,STA,TOTAL,160,171246.0
2022,2,PIN,832110,jharkhand,STA,TOTAL,153,175793.0
2022,2,PIN,834008,jharkhand,STA,TOTAL,148,175465.0
2022,2,PIN,832108,jharkhand,STA,TOTAL,146,169119.0
2022,2,PIN,834005,jharkhand,STA,TOTAL,145,174665.0
2022,3,DIS,ranchi,jharkhand,STA,TOTAL,3281,4087473.0
2022,3,DIS,east singhbhum,jharkhand,STA,TOTAL,2570,2947659.0
2022,3,DIS,dhanbad,jharkhand,STA,TOTAL,2278,2802748.0
2022,3,DIS,bokaro,jharkhand,STA,TOTAL,1368,1846969.0
2022,3,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,575,658243.0
2022,3,DIS,palamu,jharkhand,STA,TOTAL,492,613354.0
2022,3,DIS,ramgarh,jharkhand,STA,TOTAL,475,754788.0
2022,3,DIS,hazaribagh,jharkhand,STA,TOTAL,439,596772.0
2022,3,DIS,giridih,jharkhand,STA,TOTAL,353,445260.0
2022,3,DIS,deoghar,jharkhand,STA,TOTAL,335,432550.0
2022,3,PIN,834001,jharkhand,STA,TOTAL,952,1088439.0
2022,3,PIN,826001,jharkhand,STA,TOTAL,656,658189.0
2022,3,PIN,831001,jharkhand,STA,TOTAL,498,539091.0
2022,3,PIN,834002,jharkhand,STA,TOTAL,330,317605.0
2022,3,PIN,827013,jharkhand,STA,TOTAL,287,353078.0
2022,3,PIN,835302,jharkhand,STA,TOTAL,261,168152.0
2022,3,PIN,831012,jharkhand,STA,TOTAL,251,275031.0
2022,3,PIN,834008,jharkhand,STA,TOTAL,248,336346.0
2022,3,PIN,832110,jharkhand,STA,TOTAL,234,286643.0
2022,3,PIN,832108,jharkhand,STA,TOTAL,233,240619.0
2022,4,DIS,ranchi,jharkhand,STA,TOTAL,3465,4954150.0
2022,4,DIS,east singhbhum,jharkhand,STA,TOTAL,2922,3742763.0
2022,4,DIS,dhanbad,jharkhand,STA,TOTAL,2647,3394523.0
2022,4,DIS,bokaro,jharkhand,STA,TOTAL,1438,2196150.0
2022,4,DIS,palamu,jharkhand,STA,TOTAL,836,1119095.0
2022,4,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,821,1001690.0
2022,4,DIS,ramgarh,jharkhand,STA,TOTAL,508,731301.0
2022,4,DIS,hazaribagh,jharkhand,STA,TOTAL,489,820023.0
2022,4,DIS,deoghar,jharkhand,STA,TOTAL,446,699994.0
2022,4,DIS,giridih,jharkhand,STA,TOTAL,411,577270.0
2022,4,PIN,834001,jharkhand,STA,TOTAL,901,1096797.0
2022,4,PIN,826001,jharkhand,STA,TOTAL,675,746059.0
2022,4,PIN,831001,jharkhand,STA,TOTAL,502,642026.0
2022,4,PIN,832108,jharkhand,STA,TOTAL,363,434287.0
2022,4,PIN,834002,jharkhand,STA,TOTAL,361,505664.0
2022,4,PIN,827013,jharkhand,STA,TOTAL,316,501959.0
2022,4,PIN,832110,jharkhand,STA,TOTAL,302,330958.0
2022,4,PIN,831012,jharkhand,STA,TOTAL,282,299313.0
2022,4,PIN,834008,jharkhand,STA,TOTAL,275,437708.0
2022,4,PIN,832107,jharkhand,STA,TOTAL,273,401631.0
2023,1,DIS,east singhbhum,jharkhand,STA,TOTAL,3445,4138971.0
2023,1,DIS,ranchi,jharkhand,STA,TOTAL,3361,4959921.0
2023,1,DIS,dhanbad,jharkhand,STA,TOTAL,2024,3004847.0
2023,1,DIS,bokaro,jharkhand,STA,TOTAL,1274,2068544.0
2023,1,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,959,1214912.0
2023,1,DIS,palamu,jharkhand,STA,TOTAL,862,1272161.0
2023,1,DIS,ramgarh,jharkhand,STA,TOTAL,457,860169.0
2023,1,DIS,hazaribagh,jharkhand,STA,TOTAL,412,895618.0
2023,1,DIS,deoghar,jharkhand,STA,TOTAL,358,556745.0
2023,1,DIS,west singhbhum,jharkhand,STA,TOTAL,343,546385.0
2023,1,PIN,834001,jharkhand,STA,TOTAL,853,1139933.0
2023,1,PIN,831001,jharkhand,STA,TOTAL,662,633062.0
2023,1,PIN,826001,jharkhand,STA,TOTAL,454,521038.0
2023,1,PIN,832108,jharkhand,STA,TOTAL,377,452574.0
2023,1,PIN,831012,jharkhand,STA,TOTAL,344,410953.0
2023,1,PIN,832107,jharkhand,STA,TOTAL,320,378120.0
2023,1,PIN,834002,jharkhand,STA,TOTAL,308,452977.0
2023,1,PIN,827013,jharkhand,STA,TOTAL,292,501165.0
2023,1,PIN,831004,jharkhand,STA,TOTAL,266,293838.0
2023,1,PIN,834008,jharkhand,STA,TOTAL,259,368773.0
2023,2,DIS,east singhbhum,jharkhand,STA,TOTAL,4220,4665989.0
2023,2,DIS,ranchi,jharkhand,STA,TOTAL,3303,5125799.0
2023,2,DIS,dhanbad,jharkhand,STA,TOTAL,1934,2695083.0
2023,2,DIS,bokaro,jharkhand,STA,TOTAL,1689,2524598.0
2023,2,DIS,saraikela kharsawan,jharkhand,STA,TOTAL,1094,1201420.0
2023,2,DIS,palamu,jharkhand,STA,TOTAL,545,767545.0
2023,2,DIS,hazaribagh,jharkhand,STA,TOTAL,469,776237.0
2023,2,DIS,ramgarh,jharkhand,STA,TOTAL,459,767058.0
2023,2,DIS,giridih,jharkhand,STA,TOTAL,324,630943.0
2023,2,DIS,west singhbhum,jharkhand,STA,TOTAL,308,484218.0
2023,2,PIN,834001,jharkhand,STA,TOTAL,957,1221293.0
2023,2,PIN,831001,jharkhand,STA,TOTAL,865,877814.0
