year,quarter,geo_type,geo_name,geo_pname,hover_over,stat_type,count,amount
2023,1,DIS,pudukkottai,tamil-nadu,STA,TOTAL,3606871,7297092570.0
2023,1,DIS,perambalur,tamil-nadu,STA,TOTAL,1907989,3496777331.0
2023,1,DIS,coimbatore,tamil-nadu,STA,TOTAL,39368101,51615824209.0
2023,1,DIS,virudhunagar,tamil-nadu,STA,TOTAL,5424618,10110700191.0
2023,1,DIS,dindigul,tamil-nadu,STA,TOTAL,8900167,16763205017.0
2023,1,DIS,sivaganga,tamil-nadu,STA,TOTAL,3844323,7704708708.0
2023,1,DIS,tenkasi,tamil-nadu,STA,TOTAL,3086579,6433449201.0
2023,1,DIS,chengalpattu,tamil-nadu,STA,TOTAL,47785112,56466433731.0
2023,1,DIS,kanniyakumari,tamil-nadu,STA,TOTAL,5769596,11195409956.0
2023,1,DIS,tirunelveli,tamil-nadu,STA,TOTAL,5616592,9968103967.0
2023,1,DIS,thiruvallur,tamil-nadu,STA,TOTAL,44534386,63977916519.00001
2023,1,DIS,theni,tamil-nadu,STA,TOTAL,4720868,9400279352.0
2023,1,DIS,ranipet,tamil-nadu,STA,TOTAL,5956104,9898123646.0
2023,1,DIS,namakkal,tamil-nadu,STA,TOTAL,7634185,14447202396.0
2023,1,DIS,vellore,tamil-nadu,STA,TOTAL,10453261,17120886040.0
2023,1,DIS,thiruvarur,tamil-nadu,STA,TOTAL,2211083,4490953844.0
2023,2,DIS,tiruchirappalli,tamil-nadu,STA,TOTAL,11012446,20455452745.999996
2023,2,DIS,ramanathapuram,tamil-nadu,STA,TOTAL,3290555,6973064316.0
2023,2,DIS,krishnagiri,tamil-nadu,STA,TOTAL,30480238,48954116395.0
2023,2,DIS,cuddalore,tamil-nadu,STA,TOTAL,8354036,14112465473.0
2023,2,DIS,kancheepuram,tamil-nadu,STA,TOTAL,30960455,38377770025.0
2023,2,DIS,tiruppur,tamil-nadu,STA,TOTAL,25315335,34462188247.0
2023,2,DIS,dharmapuri,tamil-nadu,STA,TOTAL,12289754,23737079024.0
2023,2,DIS,thoothukkudi,tamil-nadu,STA,TOTAL,5717113,10292470339.0
2023,2,DIS,thanjavur,tamil-nadu,STA,TOTAL,6416227,12463249803.0
2023,2,DIS,madurai,tamil-nadu,STA,TOTAL,13702781,26681647309.0
2023,2,DIS,tiruvannamalai,tamil-nadu,STA,TOTAL,9108567,16045360745.0
2023,2,DIS,salem,tamil-nadu,STA,TOTAL,20677006,38483559669.0
2023,2,DIS,nagapattinam,tamil-nadu,STA,TOTAL,3698379,6613294059.0
2023,2,DIS,tirupathur,tamil-nadu,STA,TOTAL,8687983,14506799484.0
2023,2,DIS,ariyalur,tamil-nadu,STA,TOTAL,2071096,3919208327.0
2023,2,DIS,chennai,tamil-nadu,STA,TOTAL,58067196,79752773295.0
2023,2,DIS,the nilgiris,tamil-nadu,STA,TOTAL,4539924,7445469665.0
2023,2,DIS,erode,tamil-nadu,STA,TOTAL,11308928,18665388710.0
2023,2,DIS,karur,tamil-nadu,STA,TOTAL,4190645,7781633847.0
2023,2,DIS,kallakkurichi,tamil-nadu,STA,TOTAL,6125567,11043179815.0
2023,2,DIS,viluppuram,tamil-nadu,STA,TOTAL,6461774,10411166144.0
2023,2,DIS,pudukkottai,tamil-nadu,STA,TOTAL,3753548,7738272578.0
2023,2,DIS,perambalur,tamil-nadu,STA,TOTAL,2004548,3643141277.0
2023,2,DIS,coimbatore,tamil-nadu,STA,TOTAL,41794917,55641017773.0
2023,2,DIS,virudhunagar,tamil-nadu,STA,TOTAL,5672006,10711314340.0
2023,2,DIS,dindigul,tamil-nadu,STA,TOTAL,9690935,18790973063.0
2023,2,DIS,sivaganga,tamil-nadu,STA,TOTAL,3981044,8228850726.999999
2023,2,DIS,tenkasi,tamil-nadu,STA,TOTAL,3311027,6929192057.0
2023,2,DIS,chengalpattu,tamil-nadu,STA,TOTAL,51706890,61412309875.0
2023,2,DIS,kanniyakumari,tamil-nadu,STA,TOTAL,6343632,12612790280.000002
2023,2,DIS,tirunelveli,tamil-nadu,STA,TOTAL,6188960,11154710120.0
2023,2,DIS,thiruvallur,tamil-nadu,STA,TOTAL,48176846,68546759350.00001
2023,2,DIS,theni,tamil-nadu,STA,TOTAL,5149310,10278091794.0
2023,2,DIS,ranipet,tamil-nadu,STA,TOTAL,6422899,10576859341.0
2023,2,DIS,namakkal,tamil-nadu,STA,TOTAL,8133870,15437161656.0
2023,2,DIS,vellore,tamil-nadu,STA,TOTAL,11283787,18879395197.0
2023,2,DIS,thiruvarur,tamil-nadu,STA,TOTAL,2339414,4604374150.0
2023,3,DIS,tiruchirappalli,tamil-nadu,STA,TOTAL,12203674,21741422580.0
2023,3,DIS,ramanathapuram,tamil-nadu,STA,TOTAL,3670023,7603550256.0
2023,3,DIS,krishnagiri,tamil-nadu,STA,TOTAL,34486164,52478701123.0
2023,3,DIS,cuddalore,tamil-nadu,STA,TOTAL,8993898,14964257561.0
2023,3,DIS,kancheepuram,tamil-nadu,STA,TOTAL,34927894,41722664352.0
2023,3,DIS,tiruppur,tamil-nadu,STA,TOTAL,30246050,38263190944.0
2023,3,DIS,dharmapuri,tamil-nadu,STA,TOTAL,13381494,25115860184.0
2023,3,DIS,thoothukkudi,tamil-nadu,STA,TOTAL,6408846,10972909099.999998
2023,3,DIS,thanjavur,tamil-nadu,STA,TOTAL,7006160,13205002322.000002
2023,3,DIS,madurai,tamil-nadu,STA,TOTAL,15229079,28300320002.0
2023,3,DIS,tiruvannamalai,tamil-nadu,STA,TOTAL,10093012,17271012804.0
2023,3,DIS,salem,tamil-nadu,STA,TOTAL,22733379,40740984215.99999
2023,3,DIS,nagapattinam,tamil-nadu,STA,TOTAL,3997287,7112347600.0
2023,3,DIS,tirupathur,tamil-nadu,STA,TOTAL,9593808,15560586651.000002
2023,3,DIS,ariyalur,tamil-nadu,STA,TOTAL,2234365,4165786934.0
2023,3,DIS,chennai,tamil-nadu,STA,TOTAL,64423156,85198861679.0
2023,3,DIS,the nilgiris,tamil-nadu,STA,TOTAL,4389794,6660469419.0
2023,3,DIS,erode,tamil-nadu,STA,TOTAL,12692404,20094330371.0
2023,3,DIS,karur,tamil-nadu,STA,TOTAL,4645330,8254505815.0
2023,3,DIS,kallakkurichi,tamil-nadu,STA,TOTAL,6738805,11725838306.0
2023,3,DIS,viluppuram,tamil-nadu,STA,TOTAL,6820072,10726776823.0
2023,3,DIS,pudukkottai,tamil-nadu,STA,TOTAL,4193425,8433778209.0
2023,3,DIS,perambalur,tamil-nadu,STA,TOTAL,2216919,3902611011.0000005
2023,3,DIS,coimbatore,tamil-nadu,STA,TOTAL,46819743,60549050278.0
2023,3,DIS,virudhunagar,tamil-nadu,STA,TOTAL,6477489,11660283716.0
2023,3,DIS,dindigul,tamil-nadu,STA,TOTAL,10715292,20100190663.0
2023,3,DIS,sivaganga,tamil-nadu,STA,TOTAL,4384045,8742909537.0
2023,3,DIS,tenkasi,tamil-nadu,STA,TOTAL,3762715,7601348511.0
2023,3,DIS,chengalpattu,tamil-nadu,STA,TOTAL,57523688,66789071996.0
2023,3,DIS,kanniyakumari,tamil-nadu,STA,TOTAL,7070401,13670833039.999998
2023,3,DIS,tirunelveli,tamil-nadu,STA,TOTAL,7051947,12111549020.0
2023,3,DIS,thiruvallur,tamil-nadu,STA,TOTAL,54066131,73751421782.0
2023,3,DIS,theni,tamil-nadu,STA,TOTAL,5696912,11056097531.0
2023,3,DIS,ranipet,tamil-nadu,STA,TOTAL,7030037,11226066348.999998
2023,3,DIS,namakkal,tamil-nadu,STA,TOTAL,9156806,16684400956.0
2023,3,DIS,vellore,tamil-nadu,STA,TOTAL,12442326,20076925544.0
2023,3,DIS,thiruvarur,tamil-nadu,STA,TOTAL,2562438,4869347513.0
2023,4,DIS,tiruchirappalli,tamil-nadu,STA,TOTAL,13546386,23130655906.0
2023,4,DIS,ramanathapuram,tamil-nadu,STA,TOTAL,4196969,8083975191.0
2023,4,DIS,krishnagiri,tamil-nadu,STA,TOTAL,38716127,58128403055.0
2023,4,DIS,cuddalore,tamil-nadu,STA,TOTAL,10061731,15883322354.0
2023,4,DIS,kancheepuram,tamil-nadu,STA,TOTAL,35825274,42324947809.0
2023,4,DIS,tiruppur,tamil-nadu,STA,TOTAL,33312329,40204687125.99999
2023,4,DIS,dharmapuri,tamil-nadu,STA,TOTAL,15564980,28313365775.0
2023,4,DIS,thoothukkudi,tamil-nadu,STA,TOTAL,6834131,10944724787.0
2023,4,DIS,thanjavur,tamil-nadu,STA,TOTAL,7754898,13817285904.0
2023,4,DIS,madurai,tamil-nadu,STA,TOTAL,16710432,30065725377.0
2023,4,DIS,tiruvannamalai,tamil-nadu,STA,TOTAL,11492348,18827186868.0
2023,4,DIS,salem,tamil-nadu,STA,TOTAL,25568703,44455006086.0
2023,4,DIS,nagapattinam,tamil-nadu,STA,TOTAL,4347694,7311122645.0
2023,4,DIS,tirupathur,tamil-nadu,STA,TOTAL,11031298,17300586537.0
2023,4,DIS,ariyalur,tamil-nadu,STA,TOTAL,2549994,4367171700.0
2023,4,DIS,chennai,tamil-nadu,STA,TOTAL,63203856,84462859933.0
2023,4,DIS,the nilgiris,tamil-nadu,STA,TOTAL,4771052,7116857808.0
2023,4,DIS,erode,tamil-nadu,STA,TOTAL,13962707,21465887465.0
2023,4,DIS,karur,tamil-nadu,STA,TOTAL,5262117,9003387087.0
2023,4,DIS,kallakkurichi,tamil-nadu,STA,TOTAL,7645944,12732566594.999998
2023,4,DIS,viluppuram,tamil-nadu,STA,TOTAL,7398695,11207312466.000002
2023,4,DIS,pudukkottai,tamil-nadu,STA,TOTAL,4683297,8939368761.0
2023,4,DIS,perambalur,tamil-nadu,STA,TOTAL,2474062,4197994108.9999995
2023,4,DIS,coimbatore,tamil-nadu,STA,TOTAL,49610094,62771942615.0
2023,4,DIS,virudhunagar,tamil-nadu,STA,TOTAL,7127952,12454054001.000002
2023,4,DIS,dindigul,tamil-nadu,STA,TOTAL,12332967,21838011929.0
2023,4,DIS,sivaganga,tamil-nadu,STA,TOTAL,4911741,9224527364.0
2023,4,DIS,tenkasi,tamil-nadu,STA,TOTAL,4144695,7786677432.0
2023,4,DIS,chengalpattu,tamil-nadu,STA,TOTAL,56593183,66002471552.0
2023,4,DIS,kanniyakumari,tamil-nadu,STA,TOTAL,8165186,15240413516.0
2023,4,DIS,tirunelveli,tamil-nadu,STA,TOTAL,7655361,12403415470.999998
2023,4,DIS,thiruvallur,tamil-nadu,STA,TOTAL,55046227,74196249957.0
2023,4,DIS,theni,tamil-nadu,STA,TOTAL,6549554,12110551574.0
2023,4,DIS,ranipet,tamil-nadu,STA,TOTAL,7743655,11977580131.0
2023,4,DIS,namakkal,tamil-nadu,STA,TOTAL,10249122,18022602038.0
2023,4,DIS,vellore,tamil-nadu,STA,TOTAL,13634855,21428316822.000004
2023,4,DIS,thiruvarur,tamil-nadu,STA,TOTAL,2801765,5129449259.0
2024,1,DIS,tiruchirappalli,tamil-nadu,STA,TOTAL,14278556,23716041523.999996
2024,1,DIS,ramanathapuram,tamil-nadu,STA,TOTAL,4518193,8591728211.0
2024,1,DIS,krishnagiri,tamil-nadu,STA,TOTAL,42695248,61415392428.00001
2024,1,DIS,cuddalore,tamil-nadu,STA,TOTAL,10764557,16876011437.0
2024,1,DIS,kancheepuram,tamil-nadu,STA,TOTAL,38497430,44400961508.0
2024,1,DIS,tiruppur,tamil-nadu,STA,TOTAL,36955831,42134355819.0
2024,1,DIS,dharmapuri,tamil-nadu,STA,TOTAL,17857287,31492929048.999996
2024,1,DIS,thoothukkudi,tamil-nadu,STA,TOTAL,7514515,11723950330.0
2024,1,DIS,thanjavur,tamil-nadu,STA,TOTAL,8245372,14554478613.000002
2024,1,DIS,madurai,tamil-nadu,STA,TOTAL,17834154,30974869226.0
2024,1,DIS,tiruvannamalai,tamil-nadu,STA,TOTAL,12435111,19953702825.0
2024,1,DIS,salem,tamil-nadu,STA,TOTAL,27703215,46990936545.00001
2024,1,DIS,nagapattinam,tamil-nadu,STA,TOTAL,4639442,7799907638.000001
2024,1,DIS,tirupathur,tamil-nadu,STA,TOTAL,12357042,18634929706.0
2024,1,DIS,ariyalur,tamil-nadu,STA,TOTAL,2809349,4664522239.0
2024,1,DIS,chennai,tamil-nadu,STA,TOTAL,67130965,86437941385.0
2024,1,DIS,the nilgiris,tamil-nadu,STA,TOTAL,4609568,6738423454.0
2024,1,DIS,erode,tamil-nadu,STA,TOTAL,15009886,22025247558.0
2024,1,DIS,karur,tamil-nadu,STA,TOTAL,5686148,9454652190.0
2024,1,DIS,kallakkurichi,tamil-nadu,STA,TOTAL,8605524,14256574453.0
2024,1,DIS,viluppuram,tamil-nadu,STA,TOTAL,7824816,11860971846.0
2024,1,DIS,pudukkottai,tamil-nadu,STA,TOTAL,5110066,9486889594.0
2024,1,DIS,perambalur,tamil-nadu,STA,TOTAL,2738023,4634690995.0
2024,1,DIS,coimbatore,tamil-nadu,STA,TOTAL,51806989,63108899538.0
2024,1,DIS,virudhunagar,tamil-nadu,STA,TOTAL,7747240,12535619113.0
2024,1,DIS,dindigul,tamil-nadu,STA,TOTAL,13213698,22741790454.0
2024,1,DIS,sivaganga,tamil-nadu,STA,TOTAL,5363789,9910772114.0
2024,1,DIS,tenkasi,tamil-nadu,STA,TOTAL,4414733,8125305102.0
2024,1,DIS,chengalpattu,tamil-nadu,STA,TOTAL,60815742,69247029303.0
2024,1,DIS,kanniyakumari,tamil-nadu,STA,TOTAL,8527560,15426767691.0
2024,1,DIS,tirunelveli,tamil-nadu,STA,TOTAL,8399886,13224686874.0
2024,1,DIS,thiruvallur,tamil-nadu,STA,TOTAL,59336655,77683542938.0
2024,1,DIS,theni,tamil-nadu,STA,TOTAL,7258870,12997063512.0
2024,1,DIS,ranipet,tamil-nadu,STA,TOTAL,8376160,12665259558.0
2024,1,DIS,namakkal,tamil-nadu,STA,TOTAL,11020159,19025024942.0
2024,1,DIS,vellore,tamil-nadu,STA,TOTAL,15184049,22787151927.0
2024,1,DIS,thiruvarur,tamil-nadu,STA,TOTAL,3041369,5562089423.0
2018,1,DIS,narayanpet,telangana,STA,TOTAL,38804,42264263.62486112
2018,1,DIS,nalgonda,telangana,STA,TOTAL,204137,267825160.50370252
2018,1,DIS,jangaon,telangana,STA,TOTAL,80758,81262680.16798872
2018,1,DIS,bhadradri kothagudem,telangana,STA,TOTAL,129015,235828536.8619343
2018,1,DIS,warangal rural,telangana,STA,TOTAL,104385,79204912.70098737
2018,1,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,26226,29592040.66740245
2018,1,DIS,nizamabad,telangana,STA,TOTAL,140986,174181538.057294
2018,1,DIS,adilabad,telangana,STA,TOTAL,35960,51488627.324255854
2018,1,DIS,rajanna sircilla,telangana,STA,TOTAL,68682,96136732.16955988
2018,1,DIS,nagarkurnool,telangana,STA,TOTAL,83679,157664183.85690182
2018,1,DIS,peddapalle,telangana,STA,TOTAL,169274,199610181.1780959
2018,1,DIS,nirmal,telangana,STA,TOTAL,63804,86249120.42652902
2018,1,DIS,mahabubabad,telangana,STA,TOTAL,73810,81345319.08381961
2018,1,DIS,sangareddy,telangana,STA,TOTAL,291510,399236233.1575477
2018,1,DIS,wanaparthy,telangana,STA,TOTAL,53432,93331113.3949422
2018,1,DIS,vikarabad,telangana,STA,TOTAL,70973,97615071.47672468
2018,1,DIS,jagtial,telangana,STA,TOTAL,93840,119523180.7146184
2018,1,DIS,yadadri bhuvanagiri,telangana,STA,TOTAL,119620,154266151.70031402
2018,1,DIS,medak,telangana,STA,TOTAL,74192,89096759.16651198
2018,1,DIS,mahbubnagar,telangana,STA,TOTAL,96136,141574548.6424824
2018,1,DIS,jaya shankar bhalupally,telangana,STA,TOTAL,53916,76221067.1244818
2018,1,DIS,warangal urban,telangana,STA,TOTAL,349165,421074106.98973614
2018,1,DIS,rangareddy,telangana,STA,TOTAL,1459174,2677304926.137567
2018,1,DIS,hyderabad,telangana,STA,TOTAL,2545507,4287223789.76588
2018,1,DIS,suryapet,telangana,STA,TOTAL,122502,149966933.68164492
2018,1,DIS,jogulamba gadwal,telangana,STA,TOTAL,50179,62386167.39526133
2018,1,DIS,kamareddy,telangana,STA,TOTAL,84914,101353626.96050589
2018,1,DIS,mulugu,telangana,STA,TOTAL,26582,42538489.479959294
2018,1,DIS,medchal malkajgiri,telangana,STA,TOTAL,1131530,1912837340.5006711
2018,1,DIS,karimnagar,telangana,STA,TOTAL,224324,271526470.0733862
2018,1,DIS,mancherial,telangana,STA,TOTAL,127357,184652405.3695281
2018,1,DIS,siddipet,telangana,STA,TOTAL,144429,197965017.999628
2018,1,DIS,khammam,telangana,STA,TOTAL,183964,245857422.1874744
2018,2,DIS,narayanpet,telangana,STA,TOTAL,47939,89720060.39030397
2018,2,DIS,nalgonda,telangana,STA,TOTAL,246677,552006649.1379006
2018,2,DIS,jangaon,telangana,STA,TOTAL,88566,159864210.6172798
2018,2,DIS,bhadradri kothagudem,telangana,STA,TOTAL,189793,504562629.3259425
2018,2,DIS,warangal rural,telangana,STA,TOTAL,118577,164179709.4877996
2018,2,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,46393,71492908.14953437
2018,2,DIS,nizamabad,telangana,STA,TOTAL,176790,441558654.5928928
2018,2,DIS,adilabad,telangana,STA,TOTAL,54205,111298713.5800789
2018,2,DIS,rajanna sircilla,telangana,STA,TOTAL,82594,177087238.58279282
2018,2,DIS,nagarkurnool,telangana,STA,TOTAL,113222,295093168.4117268
2018,2,DIS,peddapalle,telangana,STA,TOTAL,214900,413454435.3323817
2018,2,DIS,nirmal,telangana,STA,TOTAL,74066,173547534.1275003
2018,2,DIS,mahabubabad,telangana,STA,TOTAL,91024,179040419.14033023
2018,2,DIS,sangareddy,telangana,STA,TOTAL,370126,717109835.7001467
2018,2,DIS,wanaparthy,telangana,STA,TOTAL,75180,187147837.5948974
2018,2,DIS,vikarabad,telangana,STA,TOTAL,93946,183439927.22003382
2018,2,DIS,jagtial,telangana,STA,TOTAL,109063,246501745.5451079
2018,2,DIS,yadadri bhuvanagiri,telangana,STA,TOTAL,144108,291976845.0186141
2018,2,DIS,medak,telangana,STA,TOTAL,91916,177030599.57923818
2018,2,DIS,mahbubnagar,telangana,STA,TOTAL,133679,282509191.5883919
2018,2,DIS,jaya shankar bhalupally,telangana,STA,TOTAL,75108,185124228.2245341
2018,2,DIS,warangal urban,telangana,STA,TOTAL,385360,729207663.2999268
2018,2,DIS,rangareddy,telangana,STA,TOTAL,1939856,4360690897.522386
2018,2,DIS,hyderabad,telangana,STA,TOTAL,3156805,6628159910.681627
2018,2,DIS,suryapet,telangana,STA,TOTAL,151331,348270594.8171373
2018,2,DIS,jogulamba gadwal,telangana,STA,TOTAL,64504,121956513.7026067
2018,2,DIS,kamareddy,telangana,STA,TOTAL,106971,220088004.12138888
2018,2,DIS,mulugu,telangana,STA,TOTAL,34133,79124501.43852144
2018,2,DIS,medchal malkajgiri,telangana,STA,TOTAL,1459884,3122661501.184857
2018,2,DIS,karimnagar,telangana,STA,TOTAL,253264,526580356.2041131
2018,2,DIS,mancherial,telangana,STA,TOTAL,158011,358913706.5436819
2018,2,DIS,siddipet,telangana,STA,TOTAL,177205,385342488.413329
2018,2,DIS,khammam,telangana,STA,TOTAL,239474,532458838.3757037
2018,3,DIS,narayanpet,telangana,STA,TOTAL,64340,118885419.5993077
2018,3,DIS,nalgonda,telangana,STA,TOTAL,336447,645159574.9435833
2018,3,DIS,jangaon,telangana,STA,TOTAL,146075,200582619.240067
2018,3,DIS,bhadradri kothagudem,telangana,STA,TOTAL,269836,597006763.4882138
2018,3,DIS,warangal rural,telangana,STA,TOTAL,252723,231352138.6100927
2018,3,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,65966,96999114.92917183
2018,3,DIS,nizamabad,telangana,STA,TOTAL,236227,500986414.1607836
2018,3,DIS,adilabad,telangana,STA,TOTAL,82446,147924241.5617306
2018,3,DIS,rajanna sircilla,telangana,STA,TOTAL,139296,252835234.79050452
2018,3,DIS,nagarkurnool,telangana,STA,TOTAL,145768,329169979.6499027
2018,3,DIS,peddapalle,telangana,STA,TOTAL,334825,548785775.8472054
2018,3,DIS,nirmal,telangana,STA,TOTAL,594160,443226269.8771687
2018,3,DIS,mahabubabad,telangana,STA,TOTAL,121114,192701061.4628427
2018,3,DIS,sangareddy,telangana,STA,TOTAL,545979,1010420934.838168
2018,3,DIS,wanaparthy,telangana,STA,TOTAL,100020,216332721.7053638
2018,3,DIS,vikarabad,telangana,STA,TOTAL,129624,235307091.56088713
2018,3,DIS,jagtial,telangana,STA,TOTAL,178792,297447637.5977055
2018,3,DIS,yadadri bhuvanagiri,telangana,STA,TOTAL,229027,405998913.44494295
2018,3,DIS,medak,telangana,STA,TOTAL,121635,210873693.1720719
2018,3,DIS,mahbubnagar,telangana,STA,TOTAL,192249,366312876.89418334
2018,3,DIS,jaya shankar bhalupally,telangana,STA,TOTAL,105682,230411969.49964207
2018,3,DIS,warangal urban,telangana,STA,TOTAL,952314,1158736730.4521062
2018,3,DIS,rangareddy,telangana,STA,TOTAL,3664948,6264254849.276553
2018,3,DIS,hyderabad,telangana,STA,TOTAL,5786941,9503554478.108147
2018,3,DIS,suryapet,telangana,STA,TOTAL,192967,383135272.8857628
2018,3,DIS,jogulamba gadwal,telangana,STA,TOTAL,84122,156030687.5594576
2018,3,DIS,kamareddy,telangana,STA,TOTAL,143897,253015072.01284918
2018,3,DIS,mulugu,telangana,STA,TOTAL,47313,93679044.09567732
2018,3,DIS,medchal malkajgiri,telangana,STA,TOTAL,2684484,4630531106.9738035
2018,3,DIS,karimnagar,telangana,STA,TOTAL,567417,773038295.5637382
2018,3,DIS,mancherial,telangana,STA,TOTAL,256904,445471278.85699046
2018,3,DIS,siddipet,telangana,STA,TOTAL,259391,478439233.4826859
2018,3,DIS,khammam,telangana,STA,TOTAL,299774,611486713.5820062
2018,4,DIS,narayanpet,telangana,STA,TOTAL,100907,202257814.5056423
2018,4,DIS,nalgonda,telangana,STA,TOTAL,520637,1111613192.988738
2018,4,DIS,jangaon,telangana,STA,TOTAL,222293,346124038.9874708
2018,4,DIS,bhadradri kothagudem,telangana,STA,TOTAL,362410,918355288.6277654
2018,4,DIS,warangal rural,telangana,STA,TOTAL,262203,336634711.51748514
2018,4,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,97325,160813736.5722501
2018,4,DIS,nizamabad,telangana,STA,TOTAL,370417,926234374.6704977
2018,4,DIS,adilabad,telangana,STA,TOTAL,118804,247273348.0021167
2018,4,DIS,rajanna sircilla,telangana,STA,TOTAL,185776,395621217.05300003
2018,4,DIS,nagarkurnool,telangana,STA,TOTAL,222915,573964533.5419514
2018,4,DIS,peddapalle,telangana,STA,TOTAL,390467,777939864.6081892
2018,4,DIS,nirmal,telangana,STA,TOTAL,202583,388513382.9418751
2018,4,DIS,mahabubabad,telangana,STA,TOTAL,200557,341056970.7816761
2018,4,DIS,sangareddy,telangana,STA,TOTAL,868099,1617023609.733318
2018,4,DIS,wanaparthy,telangana,STA,TOTAL,140124,317042568.6052689
2018,4,DIS,vikarabad,telangana,STA,TOTAL,193959,380435826.3112845
2018,4,DIS,jagtial,telangana,STA,TOTAL,257697,472342175.3929453
2018,4,DIS,yadadri bhuvanagiri,telangana,STA,TOTAL,323192,679809155.5793705
2018,4,DIS,medak,telangana,STA,TOTAL,210913,383629859.5226607
2018,4,DIS,mahbubnagar,telangana,STA,TOTAL,269148,570068792.8662198
2018,4,DIS,jaya shankar bhalupally,telangana,STA,TOTAL,158929,360390222.87813485
2018,4,DIS,warangal urban,telangana,STA,TOTAL,917418,1553820916.036761
2018,4,DIS,rangareddy,telangana,STA,TOTAL,5803319,9396311751.227482
2018,4,DIS,hyderabad,telangana,STA,TOTAL,9360515,14727846731.54825
2018,4,DIS,suryapet,telangana,STA,TOTAL,311173,651181371.4555665
2018,4,DIS,jogulamba gadwal,telangana,STA,TOTAL,137597,248514480.2040692
2018,4,DIS,kamareddy,telangana,STA,TOTAL,239765,478682154.98524994
2018,4,DIS,mulugu,telangana,STA,TOTAL,64094,148653956.4218364
2018,4,DIS,medchal malkajgiri,telangana,STA,TOTAL,4598129,7288821271.332444
2018,4,DIS,karimnagar,telangana,STA,TOTAL,597642,1058366451.91861
2018,4,DIS,mancherial,telangana,STA,TOTAL,335091,666703141.0461618
2018,4,DIS,siddipet,telangana,STA,TOTAL,414378,824913162.382491
2018,4,DIS,khammam,telangana,STA,TOTAL,462678,958128373.8025743
2019,1,DIS,narayanpet,telangana,STA,TOTAL,174965,309771672.0671499
2019,1,DIS,nalgonda,telangana,STA,TOTAL,995740,1769178906.714807
2019,1,DIS,jangaon,telangana,STA,TOTAL,459535,666835161.5200422
2019,1,DIS,bhadradri kothagudem,telangana,STA,TOTAL,584648,1347048006.2547
2019,1,DIS,warangal rural,telangana,STA,TOTAL,543456,652015911.9018332
2019,1,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,162055,267180135.0513123
2019,1,DIS,nizamabad,telangana,STA,TOTAL,705541,1347187035.361902
2019,1,DIS,adilabad,telangana,STA,TOTAL,202558,363233268.9047559
2019,1,DIS,rajanna sircilla,telangana,STA,TOTAL,336361,591748358.9669632
2019,1,DIS,nagarkurnool,telangana,STA,TOTAL,394508,919667216.3119978
2019,1,DIS,peddapalle,telangana,STA,TOTAL,670381,1232197525.065666
2019,1,DIS,nirmal,telangana,STA,TOTAL,316131,513648129.4548651
2019,1,DIS,mahabubabad,telangana,STA,TOTAL,367401,589964630.444792
2019,1,DIS,sangareddy,telangana,STA,TOTAL,1782207,2801488635.4475703
2019,1,DIS,wanaparthy,telangana,STA,TOTAL,256316,539178838.0241383
2019,1,DIS,vikarabad,telangana,STA,TOTAL,339769,628307802.9188868
2019,1,DIS,jagtial,telangana,STA,TOTAL,458055,774232192.3382726
2019,1,DIS,yadadri bhuvanagiri,telangana,STA,TOTAL,650221,1153306717.151112
2019,1,DIS,medak,telangana,STA,TOTAL,424439,604006323.838034
2019,1,DIS,mahbubnagar,telangana,STA,TOTAL,505837,949702543.7309991
2019,1,DIS,jaya shankar bhalupally,telangana,STA,TOTAL,271387,602186464.5833509
2019,1,DIS,warangal urban,telangana,STA,TOTAL,1953906,2836690647.897726
2019,1,DIS,rangareddy,telangana,STA,TOTAL,12952050,17677048557.63252
2019,1,DIS,hyderabad,telangana,STA,TOTAL,24838664,34892156029.40753
2019,1,DIS,suryapet,telangana,STA,TOTAL,570175,1022801622.5667241
2019,1,DIS,jogulamba gadwal,telangana,STA,TOTAL,261453,415838239.1276528
2019,1,DIS,kamareddy,telangana,STA,TOTAL,494329,728765333.386263
2019,1,DIS,mulugu,telangana,STA,TOTAL,117826,286242139.7004626
2019,1,DIS,medchal malkajgiri,telangana,STA,TOTAL,10127087,13392043971.075241
2019,1,DIS,karimnagar,telangana,STA,TOTAL,1088155,1693944274.3067381
2019,1,DIS,mancherial,telangana,STA,TOTAL,589535,1094451064.2941868
2019,1,DIS,siddipet,telangana,STA,TOTAL,841516,1380114923.832825
2019,1,DIS,khammam,telangana,STA,TOTAL,854495,1481079756.385542
2019,2,DIS,narayanpet,telangana,STA,TOTAL,178965,419237051.78531796
2019,2,DIS,nalgonda,telangana,STA,TOTAL,982589,2323581176.516111
2019,2,DIS,jangaon,telangana,STA,TOTAL,451178,880333999.3660778
2019,2,DIS,bhadradri kothagudem,telangana,STA,TOTAL,658827,1800936282.3850582
2019,2,DIS,warangal rural,telangana,STA,TOTAL,525201,894990099.3555229
2019,2,DIS,kumuram bheem asifabad,telangana,STA,TOTAL,146390,319016878.8360514
